filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
B71example1.fast5	1d7922b5-290a-477e-84d8-50fd14ade459	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	52	2	95957.253000	134.437750	107550	TRUE	95957.253000	107550	134.437750	42572	13.652599	2.914783	77.375618	9.847805	77.375618	9.847805
B71example2.fast5	9531ae87-36d1-4b38-bc1f-a117324d63ad	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	165	4	72218.157250	72.202000	57761	TRUE	72218.233500	57700	72.125750	24344	11.758153	2.914468	77.727325	9.671952	77.727325	9.671952
B71example1.fast5	9f1ed561-34b8-4fe1-bc67-13b6f7b8b82c	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	356	3	75586.416500	81.962250	65569	TRUE	75586.581500	65437	81.797250	26535	15.782684	2.960981	78.079033	10.023659	78.079033	10.023659
B71example1.fast5	2690031d-9d9a-4913-812b-33290a3c3e36	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	99	1	36966.752500	76.184000	60947	TRUE	36966.995000	60753	75.941500	24994	15.942833	2.984914	78.958298	10.199512	78.958298	10.199512
B71example2.fast5	979dedae-249f-4f8a-a204-6a002663fedc	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	19	2	48566.390250	54.677750	43742	TRUE	48566.604000	43571	54.464000	18682	13.102334	2.993883	78.958298	10.023659	78.958298	10.023659
B71example1.fast5	aa6b92c0-d416-4207-9bd4-08ef75d12cab	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	316	3	186972.717750	80.042750	64034	TRUE	186972.772750	63990	79.987750	26449	10.693331	2.879288	94.257568	11.254635	94.257568	11.254635
B71example1.fast5	31814433-7f70-4d55-9495-e12e02126485	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	64	2	24739.785750	69.817500	55854	TRUE	24739.804500	55839	69.798750	26795	12.534414	3.047100	78.254883	10.023659	78.254883	10.023659
B71example2.fast5	9ae3cdc5-57be-419b-899f-e37f38ccfa0f	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	244	1	36148.482750	83.324750	66659	TRUE	36148.964000	66274	82.843500	34885	9.442728	3.062318	75.089516	9.496099	75.089516	9.496099
B71example1.fast5	33c82af6-160c-4514-b941-20ec8b8d589b	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	304	1	16438.757250	9.434750	7547	TRUE	16438.806000	7508	9.386000	3463	15.345763	3.071199	75.265373	10.023659	75.265373	10.023659
B71example2.fast5	0e08926b-b3df-4bfc-9071-57c6bbf0a629	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	167	1	12698.245000	197.279250	157823	TRUE	12698.245000	157823	197.279250	74028	11.822284	3.077427	77.199760	9.847805	77.199760	9.847805
B71example1.fast5	c9822071-5474-4f34-b26e-82784b5c0ce3	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	72	4	88238.687750	60.443750	48355	TRUE	88238.720250	48329	60.411250	19621	14.761415	2.949599	83.530495	10.199512	83.530495	10.199512
B71example2.fast5	9d53be12-2316-43e8-9fff-52bf4d30132f	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	247	3	125682.748750	23.819000	19055	FALSE	125683.202500	18692	23.365250	7121	7.443998	2.675391	50.997562	6.682439	50.997562	6.682439
B71example2.fast5	0f529c15-d578-4e45-8c41-c3aa52aba9c6	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	291	4	61277.368000	64.062000	51249	TRUE	61277.640500	51031	63.789500	21433	16.802431	3.019754	76.496346	9.671952	76.496346	9.671952
B71example1.fast5	cc3b7cb7-5033-46ba-83e8-c1493dab60d3	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	25	3	67538.142250	72.726500	58181	TRUE	67538.391000	57982	72.477750	23868	11.933456	2.888700	57.504150	7.913415	57.504150	7.913415
B71example1.fast5	34094bc7-00f8-4be7-8e0b-df09e96d50b8	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	110	4	69933.278750	106.006750	84805	TRUE	69933.395000	84712	105.890500	39766	12.677107	2.992995	69.110489	8.968537	69.110489	8.968537
B71example2.fast5	b3f4b3ca-9c58-4cee-80cd-4bc8c360b8a3	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	264	2	146305.976000	81.447000	65157	TRUE	146306.037250	65108	81.385750	26194	10.019681	2.821540	62.428051	8.089269	62.428051	8.089269
B71example2.fast5	b51f0928-aada-4cdd-bf52-7b1eb6244f3d	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	433	1	126120.664500	7.004000	5603	FALSE	126120.772000	5517	6.896500	1866	8.041351	2.591279	66.472687	7.913415	66.472687	7.913415
B71example2.fast5	1329234d-3df5-4195-9ef7-9bc8e28dede6	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	13	4	26473.389500	45.420750	36336	TRUE	26473.402000	36326	45.408250	16354	14.732598	3.050294	76.848053	9.496099	76.848053	9.496099
B71example1.fast5	cf03a3d3-e35a-4a3c-b678-d59b860c2ea2	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	179	1	68493.043750	55.460750	44368	TRUE	68493.113750	44312	55.390750	12705	14.399105	2.671122	79.310005	10.023659	79.310005	10.023659
B71example2.fast5	1a551e76-fbad-4549-8682-cf0c9f48b7d6	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	176	4	38469.989500	52.349000	41879	TRUE	38470.023250	41852	52.315250	19872	13.947230	3.081611	77.727325	9.847805	77.727325	9.847805
B71example1.fast5	36bcd48e-33bb-461c-ad4f-d453e17aebff	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	121	3	10137.981750	94.937750	75950	TRUE	10138.126750	75834	94.792750	35600	14.505576	3.090432	78.606590	9.671952	78.606590	9.671952
B71example2.fast5	c03a945b-5330-40db-998b-398b97728387	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	143	4	62920.223500	97.069500	77655	TRUE	62920.279750	77610	97.013250	32009	16.317083	2.985735	74.210251	9.671952	74.210251	9.671952
B71example1.fast5	d3c23a11-4826-48fe-a5fc-2a309811573d	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	8	3	27632.837750	65.279750	52223	TRUE	27632.965250	52121	65.152250	22960	15.395591	3.041045	75.617081	9.671952	75.617081	9.671952
B71example1.fast5	391d7930-7472-4d7f-aa98-9cd09d5ca773	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	100	3	79099.916000	51.481250	41185	TRUE	79099.919750	41182	51.477500	18427	13.412971	3.015816	81.420250	10.902927	81.420250	10.902927
B71example1.fast5	d6dc45e8-e319-4948-ab34-b23dd28cc929	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	253	2	65637.477500	69.264500	55411	TRUE	65637.571250	55336	69.170750	27546	9.444831	2.985727	78.958298	9.496099	78.958298	9.496099
B71example2.fast5	c9355fb1-d793-4220-9e59-5e4a92a4ebc4	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	190	4	6575.924250	60.502750	48402	TRUE	6576.018000	48327	60.409000	19260	15.820493	2.960469	77.551468	10.023659	77.551468	10.023659
B71example1.fast5	3b9372a6-0afe-4fe8-b071-a2f1f75d3481	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	262	2	14897.396000	52.630250	42104	TRUE	14897.599750	41941	52.426500	19631	12.720932	3.055495	76.144638	10.023659	76.144638	10.023659
B71example1.fast5	3bfc3787-2fa3-48cf-b6e8-b97e085c4578	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	229	4	85629.497500	15.999250	12799	TRUE	85629.558750	12750	15.938000	5442	13.576076	2.931170	73.506836	9.496099	73.506836	9.496099
B71example2.fast5	cab710c2-6c2f-476d-9028-33666e59e657	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	270	2	31928.971000	38.769250	31015	TRUE	31929.629750	30488	38.110500	13833	16.139652	3.070649	73.858543	9.847805	73.858543	9.847805
B71example2.fast5	cc6e0f04-27c8-4bfb-9316-2a0802f605ea	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	239	3	59316.778250	8.420750	6736	TRUE	59316.817000	6705	8.382000	3010	12.835674	3.020441	78.958298	9.320245	78.958298	9.320245
B71example2.fast5	1b35e5c1-e95a-43dc-a6e8-e0866173ed1b	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	17	1	29827.813000	154.044750	123235	TRUE	29827.873000	123187	153.984750	55459	13.071796	3.027179	82.123665	10.199512	82.123665	10.199512
B71example1.fast5	d9a67da9-f92d-4f3e-8f1b-59b73f194d0d	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	181	4	60712.529250	85.673500	68538	TRUE	60712.810500	68313	85.392250	28891	14.605879	2.989922	74.561958	9.671952	74.561958	9.671952
B71example1.fast5	3c4ba64d-be37-4fd6-afee-f29b94ea6826	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	470	1	79609.122000	58.473750	46779	TRUE	79609.197000	46719	58.398750	20193	10.225222	2.894035	75.441223	9.671952	75.441223	9.671952
B71example2.fast5	d4e16f29-c7b5-4a87-a9ae-84b376da9434	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	223	2	46576.987000	63.187000	50549	TRUE	46577.273250	50320	62.900750	21639	16.310465	3.035143	77.727325	10.199512	77.727325	10.199512
B71example2.fast5	2116c10c-83f8-47ef-99a0-8276b329fff1	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	168	2	424.803500	70.365500	56292	TRUE	424.933500	56188	70.235500	27842	14.351885	3.150117	80.189270	10.023659	80.189270	10.023659
B71example1.fast5	d9b88d73-6a72-4a23-90a5-7d07f22f1b70	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	41	3	14602.007000	63.352500	50682	TRUE	14602.089500	50616	63.270000	27435	12.263466	3.129661	76.848053	9.496099	76.848053	9.496099
B71example1.fast5	e338c7c4-908d-40dd-9750-4435a9a1bb0b	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	126	4	167283.573250	21.064250	16851	TRUE	167283.595750	16833	21.041750	6983	13.888860	2.933835	83.882202	10.199512	83.882202	10.199512
B71example1.fast5	3dac8428-d51d-4c70-9e6b-d86ae3c6dffe	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	42	2	64199.205250	91.490750	73192	TRUE	64199.415250	73024	91.280750	31261	13.052247	2.954353	64.890007	8.968537	64.890007	8.968537
B71example2.fast5	d5065e7c-41a7-4746-bc1f-18d86f6e679d	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	183	1	33577.193250	95.939250	76751	TRUE	33577.788250	76275	95.344250	33591	16.652239	3.065062	79.310005	10.199512	79.310005	10.199512
B71example2.fast5	30c426c9-2d06-4d1b-8697-c676c3dda746	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	374	2	31961.904500	128.446000	102756	TRUE	31961.958250	102713	128.392250	46922	16.360474	3.093444	75.968788	9.847805	75.968788	9.847805
B71example1.fast5	4129a64a-b389-473c-8361-153e32cef8e1	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	251	4	40353.944250	65.151500	52121	TRUE	40354.170500	51940	64.925250	23029	15.903526	3.055543	73.330978	9.496099	73.330978	9.496099
B71example2.fast5	3cbd0915-e157-4e47-9682-6180b7c5fae3	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	148	4	109516.967000	35.986250	28789	TRUE	109517.000750	28762	35.952500	11228	15.585710	2.919980	83.706345	10.375366	83.706345	10.375366
B71example1.fast5	e0c2fbea-c1ea-40bd-9be8-f53bfc91cde5	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	37	2	9877.539250	128.552000	102841	TRUE	9877.590500	102800	128.500750	48099	14.864612	3.090157	73.682686	9.671952	73.682686	9.671952
B71example1.fast5	45865df3-bdb0-4cf6-a8f8-fa6124c266c4	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	49	3	112282.291000	89.183500	71346	TRUE	112282.331000	71314	89.143500	33501	14.159425	3.057559	77.727325	10.023659	77.727325	10.023659
B71example2.fast5	e3b2e42b-f1b1-4269-beff-6a78253c04cd	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	232	4	38487.963250	144.193750	115355	TRUE	38488.124500	115226	144.032500	48470	15.450316	3.001709	74.561958	9.671952	74.561958	9.671952
B71example1.fast5	f9f3220e-014a-4d79-83da-7720ac7bc3c7	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	112	1	35225.766500	57.002250	45601	TRUE	35225.946500	45457	56.822250	20429	15.367267	3.065458	77.199760	9.847805	77.199760	9.847805
B71example2.fast5	3d08f548-dd1e-414b-8e93-d3e985a000e2	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	245	2	126756.363750	86.035250	68828	TRUE	126756.572500	68661	85.826500	26902	13.977073	2.893715	78.254883	10.023659	78.254883	10.023659
B71example1.fast5	fa6579f0-37b4-486c-9678-a39b62032e85	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	164	2	27650.664250	22.147750	17718	TRUE	27650.703000	17687	22.109000	9211	9.828772	3.058246	77.727325	9.496099	77.727325	9.496099
B71example2.fast5	e766b661-cfce-4d42-a247-89cee7901fed	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	360	1	46299.552250	50.943000	40754	TRUE	46299.613500	40705	50.881750	16323	12.779414	2.896587	79.837563	10.023659	79.837563	10.023659
B71example1.fast5	fcd81555-6297-4e39-873c-a1a325712e3f	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	260	1	15025.435500	65.739250	52591	TRUE	15025.513000	52529	65.661750	26487	12.397518	3.131755	76.320496	9.671952	76.320496	9.671952
B71example2.fast5	3dc84b40-cbd7-467b-bceb-41a6c3571d88	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	192	4	152121.464000	94.707500	75766	TRUE	152121.500250	75737	94.671250	28860	13.927805	2.878740	83.354637	10.023659	83.354637	10.023659
B71example1.fast5	46357d6e-57b5-44a3-a6ff-9d14950a979b	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	505	1	43363.764000	106.030000	84824	TRUE	43363.894000	84720	105.900000	38101	14.325982	3.043210	81.244392	10.199512	81.244392	10.199512
B71example2.fast5	f46099b0-a6a1-4163-8760-ba8c8d1249ca	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	463	1	70654.262250	84.839000	67871	TRUE	70654.401000	67760	84.700250	23083	14.792292	2.809902	74.210251	9.320245	74.210251	9.320245
B71example2.fast5	3ff89fb1-66d2-43f7-a7ec-c70a37c3bc90	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	80	1	17853.074000	46.234250	36987	TRUE	17853.236500	36857	46.071750	14923	14.046180	2.938246	77.375618	10.023659	77.375618	10.023659
B71example2.fast5	41a21b60-c6b8-4bb5-8b69-c42b3330c96c	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	111	2	32332.757750	5.934250	4747	TRUE	32332.771500	4736	5.920500	1918	14.154929	2.951715	74.386101	10.199512	74.386101	10.199512
B71example2.fast5	028762f9-73b9-4322-bb6c-ddf296a71d5c	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	404	2	39924.055250	94.113000	75290	TRUE	39924.101500	75253	94.066750	31681	15.333957	2.993630	78.254883	9.847805	78.254883	9.847805
B71example1.fast5	4a7417d4-c1bf-4ed6-820e-57d74680f6d6	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	169	3	27078.281500	88.649500	70919	TRUE	27078.439000	70793	88.492000	34154	12.187771	3.055823	77.375618	9.847805	77.375618	9.847805
B71example2.fast5	04361a21-4324-471f-bc52-781e12c1902b	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	501	3	167308.927000	14.132250	11305	FALSE	167309.085750	11178	13.973500	4373	7.657206	2.695723	72.979271	9.144391	72.979271	9.144391
B71example2.fast5	4af0722b-ef9b-4ec5-aba8-f16898c0a479	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	297	2	12221.685250	58.048750	46439	TRUE	12221.761500	46378	57.972500	20327	13.411647	3.003245	79.837563	10.023659	79.837563	10.023659
B71example1.fast5	4ce45ca9-83f6-4a81-8e61-4fbdded00731	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	190	4	49771.000000	19.528500	15622	TRUE	49771.095000	15546	19.433500	4930	10.782285	2.634744	72.451714	9.847805	72.451714	9.847805
B71example2.fast5	07bce571-0b74-4b64-9c66-52c759e3f327	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	292	1	18065.702750	56.745750	45396	TRUE	18065.717750	45384	56.730750	23573	14.243612	3.184302	78.254883	9.847805	78.254883	9.847805
B71example2.fast5	07e644c0-7b98-4d0b-8055-e5fa6a18ed56	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	31	3	16006.825500	35.518250	28414	TRUE	16006.876750	28373	35.467000	14989	10.417014	3.081185	72.627563	9.144391	72.627563	9.144391
B71example2.fast5	57d3c56f-726c-4c5f-a02c-f083d682bcc5	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	75	1	59685.858000	129.887500	103910	TRUE	59686.048000	103758	129.697500	42550	14.840705	2.953851	68.582932	9.144391	68.582932	9.144391
B71example1.fast5	4deac4c9-e03f-4141-bd14-4328c632d62b	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	388	3	170653.846500	119.439250	95551	TRUE	170653.895250	95512	119.390500	36003	16.061468	2.898674	81.596100	10.199512	81.596100	10.199512
B71example2.fast5	5ccef310-98bb-4aa2-9687-828293a2bab9	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	249	1	84079.733500	68.383000	54706	TRUE	84079.762250	54683	68.354250	21881	12.046636	2.882341	71.748299	9.496099	71.748299	9.496099
B71example1.fast5	506f8e0f-4269-43b4-8383-8797a95f8fcb	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	378	3	84832.789500	72.568750	58055	TRUE	84832.829500	58023	72.528750	26389	13.157104	3.003853	77.199760	9.671952	77.199760	9.671952
B71example2.fast5	23bbff32-6170-4845-b2e6-48531be20cc9	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	184	2	166873.998250	127.442250	101953	TRUE	166874.077000	101890	127.363500	48462	9.387784	2.905782	88.806107	10.199512	88.806107	10.199512
B71example2.fast5	66cb92a2-83bf-474f-b960-615d56a49e16	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	117	3	76421.905000	82.799000	66239	TRUE	76422.098750	66084	82.605250	27296	12.731851	2.935122	77.375618	9.847805	77.375618	9.847805
B71example2.fast5	2d1ed120-481c-4301-aaaa-01b1aec2ed00	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	221	1	26716.002750	72.789500	58231	TRUE	26716.135250	58125	72.657000	27674	12.513596	3.066117	78.606590	9.671952	78.606590	9.671952
B71example2.fast5	2e795125-ce6e-4f36-a599-0d88f4e10aff	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	361	2	41107.155750	62.276250	49821	TRUE	41107.187000	49796	62.245000	19187	12.302875	2.848911	76.320496	9.847805	76.320496	9.847805
B71example2.fast5	68ae5564-02d5-4fba-9250-8aedbaddcf9b	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	467	3	165696.754750	96.263000	77010	TRUE	165696.778500	76991	96.239250	28572	14.137421	2.864112	80.189270	10.023659	80.189270	10.023659
B71example2.fast5	6830731c-d263-4a5e-a1ad-ae07ef0ea440	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	351	4	90935.772500	55.259750	44207	TRUE	90936.125000	43925	54.907250	16363	12.554434	2.811505	58.559273	8.265122	58.559273	8.265122
B71example2.fast5	688ef985-46de-4625-8e3b-5d3ce42681bc	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	390	1	16624.269000	31.547250	25237	TRUE	16624.315250	25200	31.501000	11495	15.235767	3.069675	77.727325	10.023659	77.727325	10.023659
B71example2.fast5	7b4a3921-39db-4de5-8182-ed60d9997723	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	1	1	57075.854000	90.229500	72183	TRUE	57075.975250	72086	90.108250	30524	15.027452	2.982091	72.275856	9.320245	72.275856	9.320245
B71example1.fast5	4f5685d0-06f4-4e98-8e53-0bc6889945f7	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	496	1	62223.047000	286.584750	229267	TRUE	62223.315750	229052	286.316000	105815	9.182093	2.978803	69.989761	9.320245	69.989761	9.320245
B71example2.fast5	97e55130-94f7-4e84-80d5-21b0c0cb7a5f	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	429	2	132365.510000	72.592500	58074	TRUE	132365.586250	58013	72.516250	23982	10.764408	2.877164	83.882202	10.199512	83.882202	10.199512
B71example2.fast5	7d2e54a0-686c-4edd-8e3b-509482f42452	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	490	4	19128.235500	117.954750	94363	TRUE	19128.318000	94297	117.872250	42697	12.374583	3.003192	75.089516	9.671952	75.089516	9.671952
B71example2.fast5	9e0e8f5c-036d-462c-9f79-b68bc4f701d4	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	486	2	15939.956500	65.634750	52507	TRUE	15940.089000	52401	65.502250	24978	11.848927	3.049361	74.913666	9.671952	74.913666	9.671952
B71example1.fast5	529805ec-4cb5-4882-91c4-c350647a5088	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	349	4	109396.013750	96.226500	76981	TRUE	109396.048750	76953	96.191500	28576	16.128254	2.882536	76.144638	9.496099	76.144638	9.496099
B71example2.fast5	9e7a71ac-0bfd-4ce7-bfae-5e0c37d73a99	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	363	3	110688.325250	75.759250	60607	TRUE	110688.421500	60530	75.663000	24539	13.877965	2.940338	82.299515	10.199512	82.299515	10.199512
B71example1.fast5	5389958d-d26b-488b-ac88-9c99454aa443	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	118	2	59032.699250	65.556000	52444	TRUE	59032.699250	52444	65.556000	24054	10.246386	2.953250	76.320496	9.320245	76.320496	9.320245
B71example2.fast5	9faa7545-c71a-4601-abed-ba502efd3b6f	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	364	2	21944.328500	10.095250	8076	TRUE	21944.413500	8008	10.010250	3371	13.565711	2.957195	78.958298	10.199512	78.958298	10.199512
B71example2.fast5	7deeed5b-def0-4f8a-b756-9de30fb79a94	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	79	3	40169.034000	102.516500	82013	TRUE	40169.090250	81968	102.460250	37898	14.930992	3.081878	77.023911	9.671952	77.023911	9.671952
B71example2.fast5	7ed13a28-a1fd-4133-9518-3ca36e87794f	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	76	2	127033.456750	14.773250	11818	TRUE	127033.534250	11756	14.695750	4963	12.657867	2.921347	78.958298	9.671952	78.958298	9.671952
B71example2.fast5	a4cb52a6-1784-4abd-829a-26b43477666d	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	89	2	175829.100500	28.238250	22590	TRUE	175829.156750	22545	28.182000	9345	11.384171	2.885495	97.422935	11.254635	97.422935	11.254635
B71example1.fast5	5930246a-a072-4492-a996-565af17f53c9	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	177	4	117809.351250	76.124250	60899	TRUE	117809.481250	60795	75.994250	24847	14.052891	2.945062	83.354637	10.375366	83.354637	10.375366
B71example2.fast5	8078a6a6-6796-47df-9041-ca39510e6c94	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	262	4	81897.542750	110.285500	88228	TRUE	81897.542750	88228	110.285500	34556	12.613777	2.878698	79.837563	9.847805	79.837563	9.847805
B71example2.fast5	a5c89a61-a32c-4c1d-9000-a0a5394ae914	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	383	1	79340.719750	128.366750	102693	TRUE	79340.934750	102521	128.151750	40925	15.369411	2.945528	77.727325	10.023659	77.727325	10.023659
B71example1.fast5	5c399d16-96ee-435e-868c-db276ce26515	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	217	4	160573.911000	118.198750	94559	TRUE	160573.968500	94513	118.141250	37405	15.468328	2.929383	87.575127	10.727074	87.575127	10.727074
B71example2.fast5	a74ff64e-208d-4608-beed-1a28fd24e80d	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	260	1	24705.287250	74.688000	59750	TRUE	24705.359750	59692	74.615500	28331	16.043303	3.126303	78.606590	10.023659	78.606590	10.023659
B71example2.fast5	810c0979-874f-46c8-be03-a89d8fe4db84	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	198	3	2335.513750	88.190000	70552	TRUE	2335.611250	70474	88.092500	37214	10.110740	3.097950	78.254883	9.671952	78.254883	9.671952
B71example2.fast5	a7d0ab0e-2432-441a-8746-30b450967789	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	355	1	73379.225750	72.964000	58371	TRUE	73379.293250	58317	72.896500	24233	15.547322	2.975108	86.168297	10.902927	86.168297	10.902927
B71example1.fast5	6226062c-319b-4eee-94eb-2a9d323b406c	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	374	2	15926.027000	134.162250	107329	TRUE	15926.125750	107250	134.063500	49980	16.187571	3.110893	72.979271	9.671952	72.979271	9.671952
B71example1.fast5	65d6f04c-6c21-4eeb-9453-f4ffc06a9416	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	371	2	43888.108000	9.961250	7969	TRUE	43888.128000	7953	9.941250	3381	14.090572	3.004132	76.320496	10.375366	76.320496	10.375366
B71example2.fast5	a8961b0e-501e-44e8-9e35-7a7f6296c491	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	491	4	107997.700250	64.450000	51560	TRUE	107997.797750	51482	64.352500	19291	13.319430	2.838215	60.141956	8.265122	60.141956	8.265122
B71example1.fast5	704b90f2-c8ef-4825-b3ae-ec1eb6e46536	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	479	2	84696.005750	40.678250	32542	TRUE	84696.235750	32358	40.448250	13325	11.137931	2.861663	60.317810	8.089269	60.317810	8.089269
B71example2.fast5	84e05d77-efd6-436d-9bc6-5bbb6d55236e	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	199	3	184089.107750	145.085750	116068	FALSE	184090.057750	115308	144.135750	35495	8.059502	2.556505	52.931953	7.034147	52.931953	7.034147
B71example2.fast5	8d0f64f1-e1dd-4248-bcfe-88038158bd4a	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	247	3	82333.413750	53.600500	42880	TRUE	82333.546250	42774	53.468000	20064	13.750782	3.029934	66.472687	8.792684	66.472687	8.792684
B71example1.fast5	7224c2e5-5724-47cd-85c8-5ed411f41824	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	308	3	15007.745500	72.899000	58319	TRUE	15007.833000	58249	72.811500	25940	14.520966	3.036764	78.430740	10.199512	78.430740	10.199512
B71example2.fast5	a989760e-5780-4284-a098-faa429783583	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	354	1	62140.713750	110.743000	88594	TRUE	62140.713750	88594	110.743000	36885	12.145373	2.894020	68.582932	8.968537	68.582932	8.968537
B71example2.fast5	eaf049d5-6f28-45e7-af9e-119031eb895f	6c174770bb18c3fe1359860d3aeb87b3e8fc498a	0	316	4	37131.036000	66.752750	53402	TRUE	37131.212250	53261	66.576500	31494	13.759001	3.285346	75.265373	9.671952	75.265373	9.671952
